dataset,property,units,split_strategy,seed,model,family,features,fusion,best_epoch,train_seconds,n_parameters,git_commit,conformal_alpha,conformal_radius,partition,n,rmse,mae,r2,empirical_coverage,mean_interval_width
freesolv,hydration_free_energy,kcal/mol,scaffold,2029,hybrid_concat,edge_gnn,rdkit,concat,30,5.907329425000171,311557,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.040413298766644,validation,57,2.7521152365137667,1.7423903817240602,0.654495852992424,0.8771929824561403,8.080826597533289
freesolv,hydration_free_energy,kcal/mol,scaffold,2029,hybrid_concat,edge_gnn,rdkit,concat,30,5.907329425000171,311557,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.040413298766644,calibration,57,1.8305740624148668,1.2318908785256537,0.7858834934704491,0.9473684210526316,8.080826597533289
freesolv,hydration_free_energy,kcal/mol,scaffold,2029,hybrid_concat,edge_gnn,rdkit,concat,30,5.907329425000171,311557,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.040413298766644,test,56,1.4075657405455728,1.1232171208585326,0.9035439051950388,0.9821428571428572,8.080826597533289
freesolv,hydration_free_energy,kcal/mol,scaffold,2029,hybrid_gated,edge_gnn,rdkit,gated,57,8.737695232000078,328069,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.779051039459076,train,472,0.3443332068422507,0.2486706948997549,0.9894395153071528,1.0,7.558102078918152
freesolv,hydration_free_energy,kcal/mol,scaffold,2029,hybrid_gated,edge_gnn,rdkit,gated,57,8.737695232000078,328069,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.779051039459076,validation,57,2.981822195026633,2.123987986142702,0.5944134718258678,0.8421052631578947,7.558102078918152
freesolv,hydration_free_energy,kcal/mol,scaffold,2029,hybrid_gated,edge_gnn,rdkit,gated,57,8.737695232000078,328069,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.779051039459076,calibration,57,1.9121928162769573,1.3005413534913814,0.7663644614168601,0.9473684210526316,7.558102078918152
freesolv,hydration_free_energy,kcal/mol,scaffold,2029,hybrid_gated,edge_gnn,rdkit,gated,57,8.737695232000078,328069,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.779051039459076,test,56,1.424109602766689,1.163777949112403,0.901263181560759,0.9642857142857144,7.558102078918152
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,mean_baseline,mean,none,none,0,8.025000170164276e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,6.891715832875441,train,472,3.350711078413033,2.6336978446492645,0.0,0.9809322033898306,13.783431665750882
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,mean_baseline,mean,none,none,0,8.025000170164276e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,6.891715832875441,validation,57,6.037327340447328,4.363805777840526,-0.5413924558218581,0.8070175438596491,13.783431665750882
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,mean_baseline,mean,none,none,0,8.025000170164276e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,6.891715832875441,calibration,57,5.0379707457624265,3.23413580455442,-0.1020317914516801,0.9473684210526316,13.783431665750882
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,mean_baseline,mean,none,none,0,8.025000170164276e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,6.891715832875441,test,56,4.119925265955757,2.7319347419038627,-0.5256652521278904,0.9107142857142856,13.783431665750882
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,rf_rdkit,random_forest,rdkit,none,0,1.0156276170000638,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.397710122630002,train,472,0.4573104405472453,0.2308228354424518,0.9813727703012048,0.9978813559322034,6.795420245260004
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,rf_rdkit,random_forest,rdkit,none,0,1.0156276170000638,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.397710122630002,validation,57,4.191850229904107,2.874434316706811,0.2569204721712876,0.7543859649122807,6.795420245260004
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,rf_rdkit,random_forest,rdkit,none,0,1.0156276170000638,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.397710122630002,calibration,57,2.396409784749222,1.624868037219264,0.7506525053506786,0.9473684210526316,6.795420245260004
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,rf_rdkit,random_forest,rdkit,none,0,1.0156276170000638,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.397710122630002,test,56,2.4324696607317904,1.8681127473096488,0.4681668022229291,0.9107142857142856,6.795420245260004
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.0203689300001315,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.302650143578651,train,472,0.5261700310963794,0.2783972848711997,0.9753408414019548,0.9978813559322034,8.605300287157302
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.0203689300001315,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.302650143578651,validation,57,4.658475856732044,3.220943431738071,0.0822772882529749,0.7719298245614035,8.605300287157302
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.0203689300001315,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.302650143578651,calibration,57,2.9451622484420663,1.7994152473853606,0.6233818111297876,0.9473684210526316,8.605300287157302
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.0203689300001315,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.302650143578651,test,56,2.653364596887675,1.8723073145255449,0.3671883890451072,0.9285714285714286,8.605300287157302
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,3.380615585000214,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,7.10265571424867,train,472,0.0621356026267464,0.0400383420160075,0.999656119882599,1.0,14.20531142849734
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,3.380615585000214,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,7.10265571424867,validation,57,4.656464487175499,3.47155462225733,0.0830695993379254,0.8070175438596491,14.20531142849734
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,3.380615585000214,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,7.10265571424867,calibration,57,3.893289209621241,2.905459963544588,0.3418632037100979,0.9473684210526316,14.20531142849734
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,3.380615585000214,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,7.10265571424867,test,56,3.758282510255396,3.0917663366241195,-0.2695781066963245,0.9642857142857144,14.20531142849734
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,node_gnn,node_gnn,none,none,6,3.1523876629998995,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.495005089481621,train,472,1.072025378017557,0.7295799260640118,0.8976386111266709,0.989406779661017,6.990010178963242
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,node_gnn,node_gnn,none,none,6,3.1523876629998995,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.495005089481621,validation,57,3.195401301246094,2.233348080711041,0.568207994648047,0.8421052631578947,6.990010178963242
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,node_gnn,node_gnn,none,none,6,3.1523876629998995,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.495005089481621,calibration,57,2.0519732621269324,1.625442136753187,0.8171789345792979,0.9473684210526316,6.990010178963242
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,node_gnn,node_gnn,none,none,6,3.1523876629998995,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.495005089481621,test,56,1.8862538785790472,1.3398868773146246,0.680198224668763,0.9464285714285714,6.990010178963242
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,edge_gnn,edge_gnn,none,none,8,3.42038201699961,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.512595216249943,train,472,1.0846728803221393,0.7422086097036582,0.8952090927313912,0.9978813559322034,9.025190432499889
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,edge_gnn,edge_gnn,none,none,8,3.42038201699961,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.512595216249943,validation,57,3.573749468541773,2.659972941936988,0.4599027211128211,0.8421052631578947,9.025190432499889
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,edge_gnn,edge_gnn,none,none,8,3.42038201699961,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.512595216249943,calibration,57,2.338030242464444,1.6000540710936444,0.7626533591726148,0.9473684210526316,9.025190432499889
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,edge_gnn,edge_gnn,none,none,8,3.42038201699961,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.512595216249943,test,56,1.7994022678956283,1.2312663060916786,0.7089704379487225,0.9464285714285714,9.025190432499889
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,hybrid_concat,edge_gnn,rdkit,concat,5,3.380533867000395,311557,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.978256892073892,train,472,0.6172885832681735,0.4200841362002636,0.9660607276872062,0.9978813559322034,5.956513784147784
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,hybrid_concat,edge_gnn,rdkit,concat,5,3.380533867000395,311557,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.978256892073892,validation,57,3.347107978532765,2.483546623607865,0.5262347226739755,0.7543859649122807,5.956513784147784
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,hybrid_concat,edge_gnn,rdkit,concat,5,3.380533867000395,311557,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.978256892073892,calibration,57,1.7519958235104538,1.1044347860092736,0.866724913317706,0.9473684210526316,5.956513784147784
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,hybrid_concat,edge_gnn,rdkit,concat,5,3.380533867000395,311557,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.978256892073892,test,56,1.6960458923716004,1.2639633005547315,0.741443311064631,0.9642857142857144,5.956513784147784
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,hybrid_gated,edge_gnn,rdkit,gated,18,4.928641929999685,328069,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.951902783844345,train,472,0.4854757394694378,0.3201447062532802,0.9790076479658808,0.9978813559322034,5.903805567688689
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,hybrid_gated,edge_gnn,rdkit,gated,18,4.928641929999685,328069,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.951902783844345,validation,57,3.0286505703309063,2.1225778529181825,0.6120979087950258,0.8596491228070176,5.903805567688689
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,hybrid_gated,edge_gnn,rdkit,gated,18,4.928641929999685,328069,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.951902783844345,calibration,57,1.652286251398478,1.0494924768889855,0.8814631399743642,0.9473684210526316,5.903805567688689
freesolv,hydration_free_energy,kcal/mol,scaffold,2030,hybrid_gated,edge_gnn,rdkit,gated,18,4.928641929999685,328069,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.951902783844345,test,56,1.830054618786361,1.441669606209894,0.698970760095415,0.9642857142857144,5.903805567688689
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,mean_baseline,mean,none,none,0,7.462000212399289e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,6.661716290639113,train,472,3.350711078413033,2.6336978446492645,0.0,0.9703389830508474,13.323432581278226
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,mean_baseline,mean,none,none,0,7.462000212399289e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,6.661716290639113,validation,57,5.779002684805215,3.885855990770784,-0.5792618716196629,0.8245614035087719,13.323432581278226
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,mean_baseline,mean,none,none,0,7.462000212399289e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,6.661716290639113,calibration,57,4.95837399939776,3.120511819771622,-0.0877598477059236,0.9473684210526316,13.323432581278226
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,mean_baseline,mean,none,none,0,7.462000212399289e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,6.661716290639113,test,56,4.570626503336909,3.334072331110913,-0.4919486992510564,0.875,13.323432581278226
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,rf_rdkit,random_forest,rdkit,none,0,0.9584601090000432,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.564080127567053,train,472,0.461996199773901,0.2312498988179344,0.9809890927381278,0.9978813559322034,7.128160255134107
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,rf_rdkit,random_forest,rdkit,none,0,0.9584601090000432,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.564080127567053,validation,57,4.059586758005521,2.71383119882591,0.2206868361837327,0.8596491228070176,7.128160255134107
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,rf_rdkit,random_forest,rdkit,none,0,0.9584601090000432,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.564080127567053,calibration,57,2.218698665323266,1.324189802604757,0.7822033954320567,0.9473684210526316,7.128160255134107
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,rf_rdkit,random_forest,rdkit,none,0,0.9584601090000432,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.564080127567053,test,56,2.7791592406957424,2.3447778150878187,0.4483936126694904,0.8571428571428571,7.128160255134107
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.015850218000196,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.235140171408657,train,472,0.5184038404332353,0.270935471881072,0.9760634002836064,0.9978813559322034,8.470280342817315
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.015850218000196,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.235140171408657,validation,57,4.497707046843602,2.9225492491655323,0.0433993155886437,0.8596491228070176,8.470280342817315
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.015850218000196,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.235140171408657,calibration,57,2.76354831128011,1.5286357412986071,0.6620996956687633,0.9473684210526316,8.470280342817315
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.015850218000196,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.235140171408657,test,56,3.040120478660848,2.443711629690456,0.3399390917936811,0.8214285714285714,8.470280342817315
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,3.332684480000353,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.795399067909749,train,472,0.0622562340528769,0.0387015111244707,0.9996547833536208,1.0,9.590798135819496
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,3.332684480000353,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.795399067909749,validation,57,3.6532318374338497,2.7912050154949943,0.3688932496773395,0.8245614035087719,9.590798135819496
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,3.332684480000353,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.795399067909749,calibration,57,3.1116744119223,2.556729327228405,0.5716066133579558,0.9473684210526316,9.590798135819496
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,3.332684480000353,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.795399067909749,test,56,2.788672394844072,2.253489864368297,0.4446108155368379,0.9285714285714286,9.590798135819496
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,node_gnn,node_gnn,none,none,13,3.6917132560001846,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.9245438221900617,train,472,0.8223896712971841,0.5883090023432407,0.9397605037682174,0.989406779661017,5.849087644380123
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,node_gnn,node_gnn,none,none,13,3.6917132560001846,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.9245438221900617,validation,57,3.0180552054219536,2.0766694249168176,0.5692723845349867,0.8421052631578947,5.849087644380123
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,node_gnn,node_gnn,none,none,13,3.6917132560001846,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.9245438221900617,calibration,57,2.435839001061766,1.6405941749316704,0.737486513316775,0.9473684210526316,5.849087644380123
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,node_gnn,node_gnn,none,none,13,3.6917132560001846,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.9245438221900617,test,56,2.371309432760505,1.8105147174762608,0.5984137072981373,0.8035714285714286,5.849087644380123
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,edge_gnn,edge_gnn,none,none,13,3.868805246999728,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.136463291763537,train,472,0.7089126588693889,0.5305540961304421,0.9552377921117648,1.0,8.272926583527074
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,edge_gnn,edge_gnn,none,none,13,3.868805246999728,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.136463291763537,validation,57,3.174381139461965,2.3297518713313785,0.5234960577277259,0.8596491228070176,8.272926583527074
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,edge_gnn,edge_gnn,none,none,13,3.868805246999728,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.136463291763537,calibration,57,1.8188095509019189,1.13139391282491,0.8536378053969891,0.9473684210526316,8.272926583527074
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,edge_gnn,edge_gnn,none,none,13,3.868805246999728,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.136463291763537,test,56,2.329488934161013,1.728386512165376,0.6124535826633154,0.9285714285714286,8.272926583527074
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,hybrid_concat,edge_gnn,rdkit,concat,9,3.8170508660005,311557,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.850978411874669,train,472,0.4503875722277577,0.3234853279236003,0.9819324679628224,0.9978813559322034,5.701956823749338
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,hybrid_concat,edge_gnn,rdkit,concat,9,3.8170508660005,311557,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.850978411874669,validation,57,3.0035014157670843,2.1226939612915543,0.5734165131549769,0.8421052631578947,5.701956823749338
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,hybrid_concat,edge_gnn,rdkit,concat,9,3.8170508660005,311557,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.850978411874669,calibration,57,1.5402278582160864,1.2200781954675792,0.8950398581161813,0.9473684210526316,5.701956823749338
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,hybrid_concat,edge_gnn,rdkit,concat,9,3.8170508660005,311557,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.850978411874669,test,56,2.089182963536639,1.5498320258906355,0.688286670293774,0.8571428571428571,5.701956823749338
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,hybrid_gated,edge_gnn,rdkit,gated,14,4.458772608999425,328069,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.6380440496395443,train,472,0.4022856269086106,0.2877517207699683,0.9855856498003104,1.0,5.276088099279089
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,hybrid_gated,edge_gnn,rdkit,gated,14,4.458772608999425,328069,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.6380440496395443,validation,57,2.81795918678196,1.9332502771872373,0.6244932437092707,0.8421052631578947,5.276088099279089
freesolv,hydration_free_energy,kcal/mol,scaffold,2031,hybrid_gated,edge_gnn,rdkit,gated,14,4.458772608999425,328069,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.6380440496395443,calibration,57,1.225407761285071,0.9647702883837964,0.9335621279431024,0.9473684210526316,5.276088099279089
